name,num_game,avg_rating
Super X Studios LLC,1,7.01
Super63,1,9.52
Super77,1,7.38
SuperChop Games,1,9.24
SuperSixStudios,1,8.45
SuperSmashingGreat Games,1,8.7
SuperTry Studios,1,9.25
SuperVillain Studios,1,7.31
Superboss,1,3.12
Superboss Games,1,8.83
Superfantastic Productions,1,10
Superflat Games,1,8.7
Supergiant Games,3,9.39
Supermedium,1,7.39
Superstruct,3,7.07
Superthumb,1,9.17
Supine,1,2.78
Supra Games,2,8.63
Supreme Clans Entertainment,1,3.51
Sure Games,1,10
Surf Monster Studio,1,9.3
Surprise Attack ,1,7.38
Surreal Games,4,7.53
Surrealscape Studios,1,4.78
Survios,2,8.94
Suspicious Box,2,6.98
Suspicious Developments,4,9.47
Suspicious Ducks,1,8
Svantech Studios,1,5.1
Sven Co-op Team,1,9.12
Svution,1,6
SweepBros,1,10
Sweet Bandits Studios,1,7.04
Sweet Dog Studios,1,7.84
Sweet Roll Studio LLC.,1,10
Sweet Slush Games,1,5
SweetChiel,1,10
Swift Limit Games,1,6
Swimdog Co.,1,8
Swing Swing Submarine,1,9.76
Switchblade Monkeys Entertainment,1,7.18
Swizzle llc,1,8
SyKoHPaTh,1,10
Syberstudio,1,3.72
Sylph,1,8.33
Sylvain Harlaut,1,8.36
Sylvan Studios LLC,1,10
Sylvestrina,1,10
Symptomatic Productions,1,10
Synamon Inc.,1,10
Synaptic Response,1,10
"SynapticSwitch, LLC;LeadTech, LLC",1,7.39
"SynaptixGames, LLC",1,4
Syndicate Atomic LLC. ,1,9.94
Syngaming Studios,1,10
Synnergy Circle Games,1,8.92
Synodic Arc,1,10
Synter Games,1,4.54
Syrena Interactive,1,2.38
Sysdia Games,2,7.14
System Era Softworks,1,8.44
System Erasure,1,9.7
System Void Games,1,9.16
Systemic Games,1,8.4
Systence Games,1,9.17
T-Bull S.A.,1,3.98
T-Rex Games,1,1
T-Rexcellent Studios,1,8.57
"T.F.S. Entertainment, LLC",1,6
TAINTED GAMES,1,3.53
"TALESSHOP Co., Ltd.",1,8.59
TANTANMEN,1,9.62
TARO,1,8.41
TAS Systems,3,3.94
TB Games,1,5.16
TBA Games,1,4.04
TBDTS Games,1,4.17
"TCH International Group, LLC",1,6.67
TCH Scarlet Limited,1,7.51
TCHOW,1,10
TCR,1,7.14
TD Indie,1,9.02
TDZ Games,1,8.7
TEAM HORAY,1,8.73
TEAM101,1,5.61
TEAM_ETS,1,10
TECHHOME,1,10
TECOPARK,1,8.95
TEN TIULENYA team,1,8.97
TEN10 Games,1,5.29
TERARIN GAMES,2,9.38
TERNOX,2,8.42
THE BROTHERHOOD,1,8.06
THE BROTHERHOOD;Daedalic Entertainment,1,8.15
THEEY STORE PTE. LTD.,1,9.5
THQ Nordic,80,7.26
TIKIPOD,2,8.92
TIPA Games Berlin,1,10
TK,1,10
TMR,1,8
TOG,1,0
TOMAGameStudio,1,8.93
TPM.CO SOFT WORKS,1,8.82
TPP Studio,1,8.69
TREEFORT VR,1,5.71
TREON Games,1,8.62
TRI.G,1,3.66
TRIANGLE SERVICE,1,10
TRT World,1,8.57
"TSMOUNT, Inc.",1,7.5
TSN Entertainment,2,3.33
TSS Studio,10,3.43
TTCX Inc.,1,3.73
TUNNEL no.73;Kagura Games,1,7.24
TURBOGUN,1,8.1
TWOODY PRODUCTIONS,1,7.87
TYB Publishing,2,10
TYSoft,2,2.5
T_T Games,2,7.5
Tabc3dd,1,7.65
"Table 9 Studio, LLC",1,8.89
Table Flip Games,1,4.44
Tachyon Factory,1,10
Tacky Games,1,6.52
Taco Truck Games,2,7.28
Tactic Studios Inc.,1,7
Tactical AR,1,8.75
Tactichaos,1,8.57
Taggrin,1,10
Tagunda LLC,1,8.89
Taiga Nishimura,1,6.92
Tailwind Games,1,8.06
Taiwan Public Television Service Foundation,1,8.85
Take Five Games;Dikobraz Games,1,10
Take Top,1,7.14
Tale Studios,1,9.29
Tale of Tales,2,6.72
TaleWorlds Entertainment,3,9.15
Talecore Studios;Valiant Game Studio AB,1,8.45
Tales of Game's Presents,1,9.52
Talking About Media,3,6.28
Tall Guy Productions,1,6.94
Tall James Games,2,4.35
Tall Studios,1,6.55
Tall Tail Studios,3,8.54
TallShrimp,1,10
Tallbeard Studios LLC,1,10
Talpel Games,1,2.14
Tamasenco,1,6.68
Tamationgames,1,8.98
Tammeka Games,1,7.91
Tangled Mess Games,1,6.88
Tanny Tran,1,6.67
Tantawowa,2,4.52
Tantrum North America,1,6.67
Taotie Industries,2,6.25
Tap It Games,2,9.83
Tap To Win,1,6
TapBlaze,1,8.75
Taploft Sp. z o.o.,1,6.77
Tapteek,1,6.47
Taranasus Studio,1,8
TarasB,1,10
Tarboosh Games,2,9.53
TarbuttonStudio,1,10
Targem Games,1,8.71
Targhen Games,1,8.12
Tasharen Entertainment Inc.,2,7.88
"Tastee Beverage Studios, LLC",1,1.11
Tasty Delicious Games,1,8.93
Tasty Stewdios LLC,1,9.07
Tate Multimedia,1,8.14
TatriX,1,7.1
Tatyana Murzina,2,5.61
TawStudio Entertainment,1,8.73
TaxSoft,1,2.86
Tayanna Studios,1,5.18
Tayfun Tuna,2,5.71
Tayfun Zeytun,1,8.82
Taylor Stapleton,1,9.72
Tazhel,1,6
Tea & Cake Games,1,5.58
Teal Fire,1,6.67
TealDev,1,10
Team & Target Game Studios,1,7.33
Team 21 Studio,2,7.5
Team 4U,1,6.45
Team 7 Lives,1,10
Team Andres,1,9.29
Team Arborium,1,8.89
Team B Laboratory,1,6.32
Team B.R.O.S.,1,4.62
Team Bravo Limited,1,6.32
Team Cats & Bears,1,10
Team Cherry,1,9.54
Team Clockworks,1,4.04
Team Colorblind,1,8.27
Team D-13,1,9.87
Team D.T.R.,1,8.95
Team DOTS,1,7.4
Team DYO,1,10
Team Eleven,1,9.3
Team Firestorm,1,5
Team Flow,1,8.78
Team Fractal Alligator,1,3.33
Team Frizz,1,6.67
Team Full Sail,1,9.09
Team Future LLC,1,7.17
Team Gilbert,1,5
Team Gizmoid,2,6.79
Team Gotham,1,8.87
Team Grybanser Fox,4,8.48
Team HalfBeard,1,7.66
Team Indev,1,6.54
Team Jape,1,10
Team Jolly Roger;Advanced Interactive Gaming,1,9.02
Team Klaw,1,10
Team Kryll,1,9
Team Lambda,1,8.18
Team Major League Gladiators,1,7.92
Team Monkey,1,8.79
Team Murder,1,2.33
Team Navigator,1,9.85
Team Neetbytes,1,10
Team Ninja Thumbs,1,10
Team No Comply Games,1,10
Team OctoPoodle,1,9.17
Team Overbloom,1,10
Team Pea,1,8.33
Team Psykskallar,1,8.57
Team Reptile,2,9.51
Team Reset,1,5
Team Robot Black Hat,1,9.89
Team Salvato,1,9.68
Team Seven,1,9.64
Team Shuriken,1,7.25
Team Spicy,1,10
Team Syukino,8,7.06
Team Toaster,1,0
"Team Tori, LLC",1,9.38
Team Train Frontier,1,8.3
Team Tripleslash,1,7.16
Team of Light Media LLC,1,5.88
Team-Jungle,1,6
Team.WM,1,10
Team17 Digital Ltd,24,7.52
Team2Bit,1,9
Team8 Studio,1,6.83
TeamNPC,1,8
TeamNova,1,8.75
TeamPio Studio,1,5
TeamStormVR,1,7.35
TeamTrap,1,9.85
TeamWaterFly,1,3.17
Teamkerberos,1,10
Teamomega,3,4.04
Teatime Research Ltd.,1,4.67
Teawork Dev,1,8.75
"Tech Titan, LLC.",1,5
Tech Warrior-Dylan Dugan,1,0
TechBridge Interactive,1,10
Techland,2,7.22
Techland Publishing,4,7.9
Technical Entertainment,1,2.43
Technically Competent,1,3.33
Technicat LLC,1,10
Technomancy Studios,2,6.85
TechoneGame,1,6.88
Techway,1,6.75
Tectonic VR,1,4.79
TeeKoo Games Ltd,1,4
TeePee Studios,2,6.75
Teeter Games,1,8
Teeworlds Team,1,8.82
Tehawar,1,10
Tekitown,1,6.82
"Teleporter Realities, Inc.",1,8.18
Televisor,2,8.89
Telltale Games,10,8.16
Tellurion Mobile,1,7.62
"Telophase Studios, LLC",1,8.15
Tempera Games,1,8.57
Templarius Studios,2,8.75
Temple Gates Games,4,7.95
Tempo Wizard,1,5
Ten Percent Red,1,8
Tender Claws,1,9.61
Tendogames,1,7.1
Tenhere Games,1,0
Tenshu General,1,7.04
TensionSplice,2,7.32
"Tenwall Creatives, Inc.",1,9.46
Teotl Studios,2,8.67
Tequilabyte Studio,1,8.25
TeraBit Software,1,3.33
Terahard Ltd,1,6.43
Terapoly,1,7.16
Terminal Press,1,7.79
Termite Farm,1,7.5
Tero Lunkka,38,5.2
Terrible Posture Games LLC,1,8.22
Terrifying Jellyfish,1,7.77
Terry Cavanagh,2,9.66
Tesseract Software,1,8.57
TestTubeGames,1,10
TetedeBUG,1,10
Tetherscript Technology Corporation,1,10
Tethys Interactive LLC,1,5.61
Tetravoxel Limited,1,5
Teveru,1,3.64
Texas Interactive,4,1.87
Texel Raptor,1,9.14
Teyon,2,7.86
ThankCreate Studio;WhisperGames,1,9.14
ThankGame.com,3,3.72
That One Game Studio,1,8.57
That Table Games,1,8
ThatGuyGilby,1,6
Thatcher Productions,2,9.35
The 3DO Company;Near Death Studios,1,8.68
The Airship Abstraction,1,10
The Arcade Crew;Maple Whispering Limited,1,7.04
The Archotek Project Team ,1,4.99
The Astronauts,1,8.91
The Awesome Game Studio,1,0
The Bane Of Asphodel Team,1,6.75
The Binary Mill,2,7.62
The Bitmap Brothers,1,6.45
The Black Jester and Realm of the Mental Midget Slayer,1,10
The Body VR LLC,1,9.3
The Box Studio,1,9
The Burning Red Design,2,0
The Cable Center,1,7.5
The Chinese Room,1,7.58
The Commander,2,6.25
The Conjurer's Tower,1,3.33
The Crimson Nights Team,2,6.53
The Cursed Revolver,1,8.57
The Dangerous Kitchen;Chorus Worldwide,1,10
The Dashing Crate,1,10
The Department of Silly Stuff,1,8.33
The Dept of Silly Stuff,1,6.92
The Digital Lounge,2,8.93
"The Dirigiballers, LLC",1,8.88
The Domaginarium,1,5.62
The Dragonloft,1,6.67
The Drone Racing League,1,7.36
The Escape Team,1,4.8
The Exact Co.,1,10
"The Family Collective, LLC",1,7.76
The Farm 51,1,6.3
The Farm 51 Group SA,1,6.32
The Fighter Collection,1,7.68
The Fine Young Capitalists,1,5.3
The Fun Pimps Entertainment LLC,1,7.82
The Future Of Videogames,1,7.84
The Game Bakers,1,8
The Game Bakery,1,7.07
The Game Brewery,1,7.37
The Game Creators,2,8.15
The Game Forger,1,8.75
The Game Institute,1,9.36
The Geometry Boxers,1,6.86
The Good Mood Creators,1,7.94
The Gunseed Collab,1,7.5
The Hazardous Dude,1,5
The Hidden Levels,2,9.91
The Hideout,1,2.86
The House of Fables,2,8.71
The Hyper Carries!,1,8.21
The I Love Company,1,0
The I Love Company BV,1,6.67
The Idea Software,1,0
The Imaginarium,1,7.42
The Impossible Object,1,9.38
The Indie Forge,1,4.81
The Indie Stone,1,8.69
The Irregular Corporation,4,7.44
The Light Sword Team,2,7.36
"The Lo-Fi Apocalypse, Inc.",1,8.74
The Local Group,2,7.32
The Ludicrous Ones,2,10
The Major Game Company,1,8
The MegaByte,1,5
The Men Who Wear Many Hats,2,8.79
The Mill,1,6.43
The Mojo Collective;Ian Frank Productions,1,8.75
The Molasses Flood;Curve Digital,1,7.6
The Most,2,5.51
The Mundi Project Game Studios,1,4.71
The Munky,2,8.38
The Net Champs,1,6.67
The Ninth Art,1,4.39
The Pixel Mine Ltd,1,10
The Pompous Pixel,2,8.1
The Pulse,1,6.67
The Quadsphere,2,7.27
The Quantum Astrophysicists Guild,3,8.79
The Quinnspiracy,1,5.82
The Revera Corporation,1,7.59
The Revills Games,4,6.88
The Rogue Initiative,1,8
The Secret Experiment,2,8.78
The Secret Games Company,1,8.79
The Secret Pie,1,5.93
The Secret Pie;Kurki.games,2,8.15
The Selenite Forge,2,7.5
The Shady Gentlemen,1,9.33
The Sherrinford,2,8.42
The Sleeping Machine,1,9.19
The Small Game Company,1,7.45
The Snarktopus,1,8.73
The Sociopath Software,1,7.14
The Space;One to One Development Trust - Dreaming Methods;Mez Breeze Design,1,7.73
The Station,1,8.12
The StickDodgeVR Team,1,4
The Stork Burnt Down,1,7.12
The Strangers,1,9.42
The Strike Team,1,3.33
The Sun Will Rise Team,1,5.25
The Tambourine,1,3.49
The Unwelcomed Studios,1,8.18
The Upper Deck Company,1,6.04
The Voxel Agents,1,9.37
The Wall Productions Inc.,1,7.73
The Wanderer,1,7.08
The Work Club,1,8.6
The Working Parts,1,6.47
The World Outside,1,9
The Yogscast,1,8.79
The Young Socratics,1,7.46
The pocket company,1,8.33
TheBlavas,5,5.09
TheDreik,3,5.31
TheElvenTale Games,6,4.63
TheFitzyGames,1,10
TheGameWall Studios,1,6.97
TheGoldenEyed,1,4
TheMasterGames,1,0
TheMiddleGray,1,9.39
TheShortAndTheTall,1,8.04
TheWzzard,1,10
The_Kiddy,2,4.11
Theine Dreams,1,10
"Thekla, Inc.",1,8.37
Them Games,1,8.75
Themes_Daly,1,7.14
TheoNeo Games,1,0
Theodor Niklas,2,2.5
Theodore Palser,2,8.5
Theory Georgiou,1,4.95
Theory Studios LLC,1,10
Thetis Games,2,1.94
Thial,1,9
Thibaud Michaud,1,8.16
Thibaut Blanca,1,6.36
Thick & Thin,1,8.7
ThiefCat,1,10
Thiele Media,1,10
"Thiemo Bolder, ONEMANGAMES",1,8.51
ThinMatrix,1,9.53
Thing Trunk,1,9.32
Think Inside The Box,1,7.43
Think On Labs,1,9.17
ThinkFast Studio,1,9.76
ThinkOfGames,7,6.81
ThinkVirtual,1,8
ThinkVirtual LLC,1,7
Thinking Studios,1,0
Thinking-Twins GbR,1,10
Third Gate Studios,1,10
Third Impression,1,6.19
Thirsten Studios,1,5
Thomas Biskup,1,8.89
Thomas Bowker,1,9.63
Thomas Capstick,1,10
Thomas Christof,1,2.47
Thomas Gwaltney,1,6.36
Thomas Happ Games LLC,1,9.43
Thomas Moon Kang,1,7.5
Thomas ZIGHEM,1,8.25
Thor Gaming,3,6.67
Thorne Games,2,4.68
"Thorne Media, LLC",1,5
Thorngames,1,7.14
Thorsten Schleinzer,1,6.73
Those Awesome Guys,2,8.79
ThoseBros Entertainment ,1,5
Thoth Technology Ltd.,1,10
Thought Co.,2,9.72
Thought Ops LLC,1,7.69
"ThoughtSTEM, LLC",1,5.06
"Thoughtquake Studios, LLC",1,5
Threaded Pixel Studios,1,10
Threaks,2,6.88
Three Brothers Games,1,6.75
Three Donkeys LLC,1,8.68
Three Fields Entertainment,2,7.23
Three Flip Studios,1,7.44
Three Frog Studios,1,7.78
"Three Gates AB;SlapShot Games, LLC",1,6.52
Three Guys Game Studio,3,7.67
Three Phase Interactive Pty Ltd,1,7.65
Three Prong Productions,1,6.67
Three Sea Rocks,1,10
Three Souls Interactive,1,10
Threevol,1,8.72
Threye Interactive,1,8.1
Thrill Pill Games,2,4.8
Thrillion,1,4.85
Thrive Games,1,3.18
Throwback Entertainment,5,7.8
Throwback Entertainment;Majesco Entertainment,1,5
Thugnificent,1,10
Thulium Games,1,10
Thumbtack,1,9.35
Thunder Devs.,3,6.53
Thunder Lotus Games,1,7.84
Thunderbullet Game Co.,1,5
Thunderful,1,8
Thylacine Studios LLC,4,7.53
TiGAMES,1,8.75
TiStar Game,1,6
Tian Jagodic,1,10
Tianyu Studio,1,6.61
Tibbers,1,4.76
Tibith,1,8.26
Tibromatic Games,1,10
TicToc Games,1,8.98
Ticklersoft,1,6.36
Tiger Studios,2,8.81
Tiger Style,2,8.67
Tigerish Games,1,8.28
TiliaSoft,1,6
"Tilted Mill Entertainment, Inc.",4,7.74
Tilted Reality,1,8.33
Tim Cornish,1,5.62
Tim McCulloch,1,8.33
Tim Rachor,3,7.44
Tim Sheehan,1,10
Tim Veletta,1,10
Tim Venekamp,1,6.67
Timberwolf Studios,4,6.51
Timbre Interactive,1,6.76
Time Stop Interactive,1,8
TimeGate Studios,3,8.83
TimeMachine,1,6.52
TimeTravel_1,1,2.5
Timedrop Studios,3,7.73
Timeless Games,1,10
Timeslip Softworks,2,8.1
Timothy Findling,1,10
Timushev Vladimir,1,8.29
Timuz Games,1,4.54
Tin Man Games,12,8.24
TinMoon Studios,1,10
TingThing,1,9.23
"Tingly, LLC",1,7.5
Tintin Game,1,5.61
Tiny Bull Studios,1,9.26
Tiny Colossus,1,9.38
Tiny Ghost Studios,1,10
Tiny Horse Games,1,8.33
Tiny Leviathan Studios,1,9.47
Tiny Lions Inc.,1,8.54
Tiny RTS,1,9.83
Tiny Rebel Games,1,6.67
Tiny Titan Studios,2,6.72
Tiny Trinket Games;Phangd,1,9.13
Tiny Utopia,1,5.71
Tiny Warrior Games,2,10
Tiny devbox,1,7.74
TinyAssociatesBand,1,7.65
TinyAtomGames,1,6.67
TinyCrease,1,10
TinyMob Games,1,6.78
Tinycat Games,1,10
Tinzone Games,1,10
Tio Atum,1,8.81
Tipping Goat LLC,1,8.39
Tired Dad Games,1,3.33
Tisnart,2,8.86
Titan Deep Space Company,3,8.41
Titan Forged Games,2,7.24
Titan Studio,1,7.93
Titanium Game Studios,1,5
Titmouse,1,9
Titouan Millet,1,9.09
Tizona Interactive;Zerouno Games,1,7.04
Tlakali Game Studio,1,7.5
Tninja1337,1,10
ToHeroes Game Studios LLC,1,6.55
ToMorning Productions,1,4.35
Toadman Interactive,1,7.24
Toadman Interactive;Jagex,1,7.73
Toast,1,8.41
Toast VR,1,10
ToastieLabs,3,7.23
Toasty Games,1,8.93
Toasty Leaf AB,1,5.16
Tobias Gaertner,1,10
Tobias Nilsson,1,10
Tobop Productions,1,10
Tobuscus Game Studios,1,10
TocanaDev,1,5.79
Toco Games,1,8.2
Toge Productions,5,9.1
Toge Productions;Another Indie,2,9.33
Tolga Ay,1,9.78
Tolga Yurtsev,1,8.75
Tom Johnson,1,8.48
Tom Kitchen,1,7.12
Tom-Erik Nielsen,1,6.43
TomCGames,1,9.09
Tomadeira,1,3.66
Tomas Daugela,1,5
Tomas Gonzalez,1,7
Tomas Lif,1,7.5
Tomas Novak,1,10
Tomas Varaneckas,1,8.89
Tomasz Chmura,1,10
TomatoFantasyGames;GrabTheGames,1,8.8
Tomatotrap,1,9.79
Tomilano,2,4.69
Tomimar,1,5.38
Tomkorp Computer Solutions Inc.,1,7.54
Tomlab Games,1,9.44
Tommosaur,1,8.12
Tomorrow Corporation,3,9.35
TonAme,1,4
Tonee Ltd,1,5
TongFang HongKong LTD,1,0
Tongsun,1,8.24
Tonka3D,1,6.76
Tony Wang,1,7.5
Tonye Amienyo,2,3.33
Tool of North America,1,8.61
Toolkitz Games,1,10
Tooth Decay Entertainment,1,7.5
Top Hat Studios Inc,6,7
Top Hat Studios Inc;Nutaku Publishing,1,10
Top Hat Studios Inc;Super Hippo Games,1,6.84
Top Meadow,1,6
Top Power,1,5.5
Top Secret Studios,1,0
Top3Line,1,10
TopArcadeApps,2,2.44
TopWare Interactive,3,5.58
TopWare Interactive ACE,1,4.54
Toplitz Productions,8,4.94
Topstitch Games,2,7.65
Topware Interactive,10,6.45
"Topware Interactive, ACE",1,5.98
Topware Interactive;ACE,1,6.77
Torch60,2,9.44
Tordrix,1,10
Tormentor,2,10
Tormentor Games,1,10
Torn Banner Studios,1,8.25
Tornado Games,2,4.38
Torreng Labs,1,8.93
Torrunt,1,8.35
Tortuga Team,3,6.8
Toruko Games,1,7.5
Toster12D3,1,6.82
Total Battery,1,10
Total Creations,1,7.5
Total Eclipse,1,5.56
Total Eclipse P.C.,1,6.72
Total Mayhem Games,2,8.51
Total Monkery,1,8.18
TotalDistraction,1,5.56
TotalGearGames,1,6.88
Totally Normal Creature,1,9.66
TotallyNotReptillian,1,6.4
Totem Entertainment,1,7.34
Totem Games,3,9.79
Totemic Entertainment Ltd,1,8
Toucan Studio,1,7.48
"Touch Art Technology Co.,Ltd",1,7.33
Touch Dimensions Interactive,1,8.14
Touch Orchestra,1,9.05
TouchDown Creations,1,5.46
Touchfight Games LLC,1,4.12
Touwaku Studio,1,7.33
Touz,1,4.54
Tower Games,1,7.94
Tower Up Studios,3,7.58
TowerHex Games,1,10
Towerfilm,1,5
Toxic Dog,2,6.42
Toxic Games,1,8.46
Toxic Sasquatch LLC,1,10
Toxodon Games,1,0
Toy Temp,1,7.56
Toydea Inc.;Gamera Game,1,8.11
"Tozai Games, Inc.",1,9.12
Tpot Studio,1,8.57
Tradosoft,1,10
TrailAscender,1,10
Trainwreck Games,1,10
Trainwreck Studios,2,9.22
Tranquil Studios,1,8.61
Tranquility games,7,6.68
Transcendent Games,1,7.27
Transhuman Design,2,8.71
Transmedia Entertainment,1,7.14
Transolar Games,1,9.27
Trapdoor,1,9.2
Trapdoor Games,1,9.2
Trapped,1,7.14
Trapped Nerve Games,1,8.25
Trapped Team,1,9
Traptics,1,9.47
Trash Dragon Games,1,0
TraumBuild,1,10
Trautner Games,1,8.67
Travian Games GmbH,2,6.69
Travis Miller,1,9.27
TraxxGames,1,10
Trazzy Entertainment,2,5.77
Treasure,1,9.52
Trebuchet Entertainment LLC,1,8.43
Trederia,2,5.83
Tree Men Games,2,8.4
TreeFortress Games,3,9.03
TreeView Studios,1,7.14
Treetop Crew,1,7.5
Treexy,1,6.76
Trend Redaktions- und Verlagsgesellschaft mbH,3,4.78
Trendy Entertainment,2,8.29
TrerPlay,2,8.05
Trese Brothers,3,8.74
Trevor Jones,1,5
Trevor Madge,2,8.85
Tri Pie Interactive,1,5
Tri Synergy,1,8
"Tri Synergy, Inc.",3,8
TriHelix LLC,1,8.4
Triadne,1,10
Triangle Studios,1,7.44
Triangular Pixels,1,8.99
Tribe Studios,1,5.98
Tribetoy,1,9.41
Tribute Games Inc.,5,7.1
Trichotomy,1,9.17
Trickster Arts,1,9.01
Trickster Face,1,5.07
Trickster Games,1,9.09
Tricktale,1,7.54
"Tricol Co., Ltd.",4,7.49
Triconn Games,1,9.08
Trident Game Studio,3,4.48
Trifulca Force,1,4.29
Triggered Studios;NHTV Breda University of Applied Sciences,1,9.56
Trilum Studios;RSPCA,1,9.37
Trino AB,1,5.59
Trion Worlds,5,7
Triority,4,6.86
Tripeaks,1,7.76
Triple Distilled Games,1,5
Triple Lasers,1,10
Triple Rush Games,2,3.97
Triple.B.Titles,1,8.41
TripleBrick,1,6.02
TripleRam Games,1,2.22
Triplot Studio,1,6.15
"Tripp, LLC",1,8.89
Tripwire Interactive,10,8.29
TrisPix Studio,1,6.43
Triskelia Games,1,7.33
Triskell Interactive,2,6.09
Tristan Hodges,1,8.89
TristanDeanGames,1,3.33
Trite Games,1,7.56
Triumph LLC,1,10
Triverske,2,6.01
Triverske;Excalibur Games,1,6.15
Triyo,1,6
Troglobytes Games;Hound Picked Games,1,9.68
Troll Drool Interactive,1,7.69
Trollbae Studios,1,8.75
TrolleyBuzz LLC,1,5
Tru Blu Games,1,7.01
"Truant Pixel, LLC",1,9.44
True Illusion Software,1,7.84
Try This At Home,1,1.43
Trykon Studios,1,10
Tryzna83,2,8.36
Tsukinowa App.,1,5
TsunamiGames,2,8.61
Tsunehiko Shimazu,1,10
Tuan Nguyen,1,6
Tudo Rip Games,1,7.33
Tuk Tuk,1,9.58
Tulaboev Ikhvolbek,1,10
Tumico Studio,1,6.67
Tundra Games Ltd,1,6.67
TuneTheDev,1,8.05
Tunescape LLC,1,0
Tungsten Games,1,6.41
Tunnel Vision Studio,1,6.67
Tuomo Laine,1,6.31
Tuomo's games,6,8.32
Turbo Button,1,9.39
Turbo Chimp,1,8.72
Turbo Pixel Studios,1,8.47
Turbo Tape Games,1,9.05
Turbulon Interactive,1,3
Turmoil Games,1,7.52
Turmoil Studios,1,6
TurnVex,3,8.48
Turning Wheel LLC,1,8.92
Turnopia,1,8
Turnspender,1,8.5
Turquesa Studios,1,10
Turtle Cream,2,8.33
Turtle Juice,1,8.27
TushaWorks,1,6.92
Tusky Games,1,8.82
Tuttifrutti Interactive,2,7.84
Tvee Games,1,5
Tvori,1,8.42
Twelve Tiles,1,10
Twenty Dolz Production,1,10
Twice Circled,1,9.1
Twin Squid Ltd,1,6.67
Twin Vault Games,1,10
TwinDrills,1,7.18
TwinStarGames,1,10
Twisted Jenius,1,3.64
Twisted Pixel Games,1,8.17
Twisted Tree,1,7.37
Two Clusters,2,5.83
Two Desperados,2,6.77
Two Glass Hams,1,10
Two Mammoths,1,9.64
Two Taters,1,8.95
Two Too Many,1,10
Two Tribes Publishing,3,9.01
Two Zoos,1,8.97
TwoWizards,1,8.06
Twohands Creative,1,0
Ty Victorson,1,10
TyBorgGames,1,10
Tydecon Games,2,8.12
Tyler Hurd,1,7.76
Tyler McDermott,1,9.69
Tyler Paulley,1,10
Tyler Pomplon,1,10
Tzar Leonardi,1,8.39
Tzilum Productions,1,0
U Game Me,4,4.58
U-Play Online,1,5
U-Play Online;Raiser Games,1,5.54
U.S. Army,1,6.77
U24 Solutions,4,4.57
UA Games Entertainment,1,5.71
UAA Software,1,8.86
UFO Crash Games,1,7.46
UL,1,8.06
UMBRESS,3,6.11
UNAmedia,1,6.25
UNBALANCE Corporation,1,8.89
UNIOCS,2,7.89
UNIT9,1,8.18
UP DEVELOPMENT LTD.,2,10
UPandQ,2,6.23
"USERJOY Technology CO.,LTD.;USERJOY JAPAN CO., LTD.",1,0
UTPlus Interactive Inc.,1,1.67
"UTPlus Interactive, Inc.",1,10
UTV Ignition Entertainment,1,5.32
UUUU Interactive,1,5.23
UV Games Ltd,1,7.5
UVWGAME,1,3.33
UWILMOD,1,7.1
Uberbax Gaming,2,8.57
Ubisoft,18,7.48
Ubisoft Entertainment,1,5.92
Uborm,2,4
Ugamehome,1,5.67
Ugliest Horse Studio,1,6
"Ugly Beard Games, LLC",2,8.02
UglyCake Games,1,10
Uizuno,1,4
Ultaan Games,1,10
Ultima Games,1,6.67
Ultimate Games S.A.,6,8.15
Ultimate Games S.A.;Art Games Studio S.A.,3,8.75
Ultimate Games S.A.;Gaming Factory S.A.,1,5.42
Ultimate Games S.A.;PlayWay S.A.,2,8.33
Ultimerse,1,9.5
Ultra Runaway Games,2,8.22
UltraShock Gaming,1,7.39
UltraShock Gaming LLC,1,4.29
Ultraint,1,10
Umbral Arts,1,0
Umbress Games,1,2.67
Umbriel Studio,1,0
Umix Studios,1,6.15
Umnyasha Games,2,3.75
UnNaturalism Inc.,1,10
Unbound Creations,3,6.96
Unbound Interactive,1,10
"Unbound Technologies, Inc.",1,8
Uncaged Studios,1,6.38
Uncorporeal Systems,2,5.93
Undead Turtle,1,0
Underdog Games,1,9
Underdog Interactive,1,3.01
Undergroundies,2,9.35
UnexEvo,2,4.87
Unfinished Pixel,2,8.96
Unforgiven,1,0
UniSoft Games,1,3
Uniday Studio,1,5.56
Unigine Corp.,1,5.04
Unikware,2,9.64
Unimatrix Productions,4,9.77
"Unimersiv, Inc",1,3.33
UniqueGames,1,6.15
Unit 02 Games,1,3.33
United Independent Entertainment GmbH,37,3.26
UnitedIndie,1,7.08
Universe Worth Experiencing,1,8.33
University of Cambridge Engineering Department,1,10
Universus Software,1,2.38
Unknown Indie Devs,2,2.14
Unknown Origin Games Inc,1,8.78
Unknown Worlds Entertainment,5,8.2
Unlikely Rogue,1,10
Unlit Interactive,1,0
Unlok,1,8.44
Unnamed Fiasco Team,1,5
Unosquare,1,8.33
Unparalleled Games,1,6
Unphysical Machinery,2,7.83
Unrea,2,10
Unreal Gaming,4,6.87
Unreal Software,1,8.94
UnrealDevelopment,1,7.5
Unruly Attractions,1,10
Unseen Kingdom Games,1,10
Unstoppable Pug Studio,1,8.75
Unstoppable Studio,1,10
Untame,1,8.32
Unterrainer Informatik OG,1,8
Untouch,1,8.14
Unusualsoft,4,7.52
Unwonted Studios,1,8.97
Up All Night Games,1,7.5
Up Multimedia,2,7.6
Upineleed,1,0
